Cover.Site,Cover.Community,Cover.Plot.ID,Cover.Sub.Plot.Number,Cover.Strata,Cover.Species,Cover.Percent,
PP,Transition,12,5,U,SMILAX,5,
PP,Transition,11,1,U,JUSP,10,
PP,Transition,11,1,U,BAHA,5,
PP,Transition,11,1,U,PHAU,25,
PP,Transition,11,1,U,DEAD,10,
PP,Transition,11,1,U,WATER,70,
PP,Transition,11,1,U,HYDR,5,
PP,Transition,11,2,U,KOVI,10,
PP,Transition,11,2,U,TORA,10,
PP,Transition,11,2,U,SMILAX,10,
PP,Transition,11,2,U,HYDR,5,
PP,Transition,11,2,U,PHAU,30,
PP,Transition,11,2,U,DEAD,10,
PP,Transition,11,2,U,WATER,70,
PP,Transition,11,3,U,KOVI,30,
PP,Transition,11,3,U,PHAU,30,
PP,Transition,11,3,U,WATER,95,
PP,Transition,11,4,U,PHAU,5,
PP,Transition,11,4,U,OSRE,5,
PP,Transition,11,4,U,PESP,5,
PP,Transition,11,4,U,JUSP,25,
PP,Transition,11,4,U,IRIS,5,
PP,Transition,11,4,U,DEAD,5,
PP,Transition,11,4,U,WATER,20,
PP,Transition,11,4,U,BARE,5,
PP,Transition,11,5,U,TORA,60,
PP,Transition,11,5,U,PHAU,20,
PP,Transition,11,5,U,PESP,5,
PP,Transition,11,5,U,DEAD,5,
PP,Transition,11,5,U,WATER,50,
PP,Transition,10,1,U,PHAU,20,
PP,Transition,10,1,U,TORA,5,
PP,Transition,10,1,U,MYCE,10,
PP,Transition,10,1,U,BARE,10,
PP,Transition,10,1,U,WATER,15,
PP,Transition,10,1,U,DEAD,30,
PP,Transition,10,1,O,PISE,25,
PP,Transition,10,2,U,UNKN 2 ,5,
PP,Transition,10,2,U,HYDR,5,
PP,Transition,10,2,U,MOSS,5,
PP,Transition,10,2,U,TORA,10,
PP,Transition,10,2,U,DEAD,5,
PP,Transition,10,2,U,PHAU,35,
PP,Transition,10,2,U,BARE,5,
PP,Transition,10,2,U,WATER,65,
PP,Transition,10,2,O,PISE,5,
PP,Transition,10,3,U,BAHA,10,
PP,Transition,10,3,U,SMILAX,10,
PP,Transition,10,3,U,WOVI,5,
PP,Transition,10,3,U,IRIS,5,
PP,Transition,10,3,U,TORA,15,
PP,Transition,10,3,U,PHAU,30,
PP,Transition,10,3,U,DEAD,10,
PP,Transition,10,3,U,BARE,5,
PP,Transition,10,3,U,WATER,60,
PP,Transition,10,4,U,SMILAX,10,
PP,Transition,10,4,U,TORA,10,
PP,Transition,10,4,U,IRIS,10,
PP,Transition,10,4,U,PESP,5,
PP,Transition,10,4,U,BAHA,5,
PP,Transition,10,4,U,DEAD,10,
PP,Transition,10,4,U,MICR,5,
PP,Transition,10,4,U,HYDR,5,
PP,Transition,10,4,U,WATER,30,
PP,Transition,10,4,O,PISE,10,
PP,Transition,10,5,U,PHAU,30,
PP,Transition,10,5,U,WATER,90,
SW,Transition,7,1,U,CLJA,90,
SW,Transition,7,1,U,DEAD,10,
SW,Transition,7,1,U,BARE,5,
SW,Transition,7,2,U,WATER,10,
SW,Transition,7,2,U,CLJA,90,
SW,Transition,7,3,U,CLJA,95,
SW,Transition,7,3,U,WATER,5,
SW,Transition,7,4,U,CLJA,95,
SW,Transition,7,4,U,WATER,5,
SW,Transition,7,5,U,CLJA,90,
SW,Transition,7,5,U,BAHA,5,
SW,Transition,7,5,U,WATER,5,
SW,Transition,7,5,U,BARE,5,
SW,Marsh,5,1,U,WATER,50,
SW,Marsh,5,1,U,CLJA,25,
SW,Marsh,5,1,U,DISP,25,
SW,Marsh,5,2,U,CLJA,95,
SW,Marsh,5,2,U,WATER,5,
SW,Marsh,5,3,U,CLJA,90,
SW,Marsh,5,3,U,WATER,10,
SW,Marsh,5,4,U,CLJA,20,
SW,Marsh,5,4,U,DISP,5,
SW,Marsh,5,4,U,WATER,75,
SW,Marsh,5,5,U,CLJA,85,
SW,Marsh,5,5,U,WATER,15,
SW,Marsh,5,5,U,DISP,5,
SW,Marsh,4,1,U,CLJA,90,
SW,Marsh,4,1,U,WATER,10,
SW,Marsh,4,2,U,CLJA,85,
SW,Marsh,4,2,U,WATER,10,
SW,Marsh,4,3,U,CLJA,90,
SW,Marsh,4,3,U,WATER,10,
SW,Marsh,4,4,U,PHAU,30,
SW,Marsh,4,4,U,CLJA,80,
SW,Marsh,4,4,U,BAHA,5,
SW,Marsh,4,5,U,CLJA,50,
SW,Marsh,4,5,U,WATER,50,
SW,Marsh,1,1,U,CLJA,100,
SW,Marsh,1,2,U,CLJA,55,
SW,Marsh,1,2,U,WATER,45,
SW,Marsh,1,3,U,CLJA,100,
SW,Marsh,1,4,U,CLJA,100,
SW,Marsh,1,5,U,CLJA,85,
SW,Marsh,1,5,U,WATER,15,
SW,Transition,2,1,U,CLJA,95,
SW,Transition,2,1,U,TORA,5,
SW,Transition,2,2,U,CLJA,90,
SW,Transition,2,2,U,DEAD,10,
SW,Transition,2,3,U,CLJA,40,
SW,Transition,2,3,U,DEAD,50,
SW,Transition,2,3,U,TORA,10,
SW,Transition,2,4,U,MYCE,10,
SW,Transition,2,4,U,TORA,15,
SW,Transition,2,4,U,CLJA,50,
SW,Transition,2,4,U,DEAD,40,
SW,Transition,2,5,U,TORA,5,
SW,Transition,2,5,U,KOVI,5,
SW,Transition,2,5,U,DEAD,20,
SW,Transition,2,5,U,CLJA,90,
SW,Transition,4,1,U,PHAU,30,
SW,Transition,4,1,U,CLJA,20,
SW,Transition,4,1,U,TORA,5,
SW,Transition,4,1,U,DEAD,20,
SW,Transition,4,1,U,BARE,40,
SW,Transition,4,2,U,PHAU,10,
SW,Transition,4,2,U,MYCE,10,
SW,Transition,4,2,U,CLJA,70,
SW,Transition,4,2,U,DEAD,20,
SW,Transition,4,2,U,BARE,5,
SW,Transition,4,3,U,TORA,40,
SW,Transition,4,3,U,BAHA,10,
SW,Transition,4,3,U,CLJA,50,
SW,Transition,4,3,U,DEAD,40,
SW,Transition,4,4,U,TORA,10,
SW,Transition,4,4,U,BAHA,10,
SW,Transition,4,4,U,CLJA,50,
SW,Transition,4,4,U,DEAD,40,
SW,Transition,4,5,U,CLJA,60,
SW,Transition,4,5,U,TORA,30,
SW,Transition,4,5,U,DEAD,20,
SW,Transition,5,1,U,CLJA,80,
SW,Transition,5,1,U,DEAD,20,
SW,Transition,5,2,U,BAHA,10,
SW,Transition,5,2,U,CLJA,80,
SW,Transition,5,2,U,DEAD,10,
SW,Transition,5,2,U,BARE,5,
SW,Transition,5,3,U,KOVI,5,
SW,Transition,5,3,U,TORA,10,
SW,Transition,5,3,U,CLJA,60,
SW,Transition,5,3,U,DEAD,25,
SW,Transition,5,4,U,TORA,15,
SW,Transition,5,4,U,KOVI,5,
SW,Transition,5,4,U,BAHA,5,
SW,Transition,5,4,U,CLJA,70,
SW,Transition,5,4,U,DEAD,20,
SW,Transition,5,5,U,BAHA,5,
SW,Transition,5,5,U,CLJA,40,
SW,Transition,5,5,U,DEAD,55,
SW,Forest,5,1,U,SPPA,70,
SW,Forest,5,1,U,IVFK,25,
SW,Forest,5,1,U,BAHA,10,
SW,Forest,5,1,U,DEAD,10,
SW,Forest,5,1,U,WATER,5,
SW,Forest,5,1,U,SEVI,5,
SW,Forest,5,2,U,JURO,90,
SW,Forest,5,2,U,WATER,5,
SW,Forest,5,2,U,TORA,5,
SW,Forest,5,2,O,NA,0,
SW,Forest,5,3,U,JURO,40,
SW,Forest,5,3,U,SPPA,35,
SW,Forest,5,3,U,DEAD,10,
SW,Forest,5,3,U,IVFR,5,
SW,Forest,5,3,O,WATER,15,
SW,Forest,5,3,U,NA,0,
SW,Forest,5,4,U,SPPA,60,
SW,Forest,5,4,U,IVFR,5,
SW,Forest,5,4,U,MYCE,30,
SW,Forest,5,4,U,TORA,10,
SW,Forest,5,4,O,N/A,0,
SW,Forest,5,5,U,IVFR,15,
SW,Forest,5,5,U,TORA,15,
SW,Forest,5,5,U,JURO,50,
SW,Forest,5,5,U,DEAD,30,
SW,Forest,5,5,U,RUAR,5,
SW,Forest,5,5,O,NA,0,
SW,Forest,7,1,U,SPPA,15,
SW,Forest,7,1,U,TORA,5,
SW,Forest,7,1,U,DEAD,15,
SW,Forest,7,1,U,BARE,5,
SW,Forest,7,1,U,WATER,15,
SW,Forest,7,1,U,GATI,5,
SW,Forest,7,1,U,PISE,5,
SW,Forest,7,1,O,NA,0,
SW,Forest,7,2,U,MYCE,10,
SW,Forest,7,2,U,RUAR,5,
SW,Forest,7,2,U,SMIL,5,
SW,Forest,7,2,U,TORA,20,
SW,Forest,7,2,U,CLJA,25,
SW,Forest,7,2,U,DEAD,45,
SW,Forest,7,2,U,BARE,35,
SW,Forest,7,2,O,PISE,50,
SW,Forest,7,3,U,TORA,10,
SW,Forest,7,3,U,CLJA,20,
SW,Forest,7,3,U,RUAR,5,
SW,Forest,7,3,U,WATER,10,
SW,Forest,7,3,U,DEAD,30,
SW,Forest,7,3,U,GATI,5,
SW,Forest,7,3,O,NA,0,
SW,Forest,7,4,U,PAQU,5,
SW,Forest,7,4,U,TORA,15,
SW,Forest,7,4,U,SMIL,5,
SW,Forest,7,4,U,BAHA,5,
SW,Forest,7,4,U,RUAR,5,
SW,Forest,7,4,U,MYCE,5,
SW,Forest,7,4,U,BARE,80,
SW,Forest,7,4,O,PISE,40,
SW,Forest,7,5,U,TORA,15,
SW,Forest,7,5,U,MYCE,5,
SW,Forest,7,5,U,CLJA,30,
SW,Forest,7,5,U,DEAD,20,
SW,Forest,7,5,U,IPSA,5,
SW,Forest,7,5,U,WATER,20,
SW,Forest,7,5,O,NA,0,
SW,Forest,4,1,U,SPPA,70,
SW,Forest,4,1,U,DEAD,10,
SW,Forest,4,1,U,TORA,10,
SW,Forest,4,1,U,MYCE,10,
SW,Forest,4,1,U,WATER,15,
SW,Forest,4,1,U,MICRO,5,
SW,Forest,4,1,O,PISE,40,
SW,Forest,4,2,U,CLADIUM,90,
SW,Forest,4,2,U,WATER,5,
SW,Forest,4,2,U,TORA,5,
SW,Forest,4,2,U,KOVI,5,
SW,Forest,4,2,U,GATI,5,
SW,Forest,4,2,O,NA,0,
SW,Forest,4,3,U,UNKN,5,Bluestem?
SW,Forest,4,3,U,SPPA,20,
SW,Forest,4,3,U,TORA,20,
SW,Forest,4,3,U,DEAD,5,
SW,Forest,4,3,U,MYCE,15,
SW,Forest,4,3,U,BARE,20,
SW,Forest,4,3,O,PISE,5,
SW,Forest,4,4,U,RUAR,10,
SW,Forest,4,4,U,TORA,5,
SW,Forest,4,4,U,CLJA,10,
SW,Forest,4,4,U,MYCE,10,
SW,Forest,4,4,U,GRASS,5,
SW,Forest,4,4,U,BARE,20,
SW,Forest,4,4,U,WATER,10,
SW,Forest,4,4,O,PISE,30,
SW,Forest,4,5,U,TORA,10,
SW,Forest,4,5,U,CLJA,30,
SW,Forest,4,5,U,DEAD,30,
SW,Forest,4,5,U,BARE,30,
SW,Forest,4,5,O,NA,0,
SW,Forest,2,1,U,MYCE,10,
SW,Forest,2,1,U,TORA,5,
SW,Forest,2,1,U,JURO,15,
SW,Forest,2,1,U,DEAD,60,
SW,Forest,2,1,U,BARE,5,
SW,Forest,2,1,U,WATER,5,
SW,Forest,2,2,U,SPPA,60,
SW,Forest,2,2,U,DEAD,10,
SW,Forest,2,2,U,WATER,15,
SW,Forest,2,2,U,TORA,10,
SW,Forest,2,2,U,MYCE,15,
SW,Forest,2,2,O,PISE,30,
SW,Forest,2,3,U,TORA,10,
SW,Forest,2,3,U,MYCE,40,
SW,Forest,2,3,U,SPPA,20,
SW,Forest,2,3,U,BARE,30,
SW,Forest,2,3,U,DEAD,15,
SW,Forest,2,3,U,WATER,5,
SW,Forest,2,3,O,PISE,30,
SW,Forest,2,4,U,TORA,20,
SW,Forest,2,4,U,MYCE,20,
SW,Forest,2,4,U,SPPA,25,
SW,Forest,2,4,U,DEAD,30,
SW,Forest,2,4,U,BARE,20,
SW,Forest,2,4,O,PISE,40,
SW,Forest,2,5,U,RUAR,5,
SW,Forest,2,5,U,TORA,15,
SW,Forest,2,5,U,SPPA,40,
SW,Forest,2,5,U,MYCE,50,
SW,Forest,2,5,U,BARE,5,
SW,Forest,2,5,U,WATER,5,
SW,Forest,2,5,O,NA,0,
SW,Forest,3,1,U,IVFR,45,
SW,Forest,3,1,U,JURO,15,
SW,Forest,3,1,U,DEAD,20,
SW,Forest,3,1,U,TORA,5,
SW,Forest,3,1,U,WATER,10,
SW,Forest,3,1,O,NA,0,
SW,Forest,3,2,U,BAHA,10,
SW,Forest,3,2,U,KOVI,5,
SW,Forest,3,2,U,TORA,5,
SW,Forest,3,2,U,IGSA,5,
SW,Forest,3,2,U,JURO,60,
SW,Forest,3,2,U,SPPA,20,
SW,Forest,3,2,U,DEAD,5,
SW,Forest,3,2,O,NA,0,
SW,Forest,3,3,U,BAHA,10,
SW,Forest,3,3,U,SPPA,30,
SW,Forest,3,3,U,CLJA,40,
SW,Forest,3,3,U,TORA,5,
SW,Forest,3,3,U,WATER,15,
SW,Forest,3,3,U,DEAD,5,
SW,Forest,3,3,U,IVFR,5,
SW,Forest,3,3,O,NA,0,
SW,Forest,3,3,U,ASSY,5,
SW,Forest,3,4,U,TORA,20,
SW,Forest,3,4,U,CLJA,35,
SW,Forest,3,4,U,SPPA,35,
SW,Forest,3,4,U,DEAD,20,
SW,Forest,3,4,U,WATER,15,
SW,Forest,3,4,O,NA,0,
SW,Forest,3,5,U,TORA,30,
SW,Forest,3,5,U,MYCE,10,
SW,Forest,3,5,U,JURO,50,
SW,Forest,3,5,U,BARE,10,
SW,Forest,3,5,O,PISE,10,
SW,Transition,6,1,U,CLJA,35,
SW,Transition,6,1,U,TORA,10,
SW,Transition,6,1,U,OSRE,5,
SW,Transition,6,1,U,KOVI,15,
SW,Transition,6,1,U,DEAD,30,
SW,Transition,6,1,U,WATER,5,
SW,Transition,6,2,U,CLJA,30,
SW,Transition,6,2,U,WRACK,15,
SW,Transition,6,2,U,DEAD,40,
SW,Transition,6,2,U,WATER,10,
SW,Transition,6,2,U,TORA,5,
SW,Transition,6,3,U,WATER,100,
SW,Transition,6,4,U,TORA,5,
SW,Transition,6,4,U,KOVI,5,
SW,Transition,6,4,U,CLJA,60,
SW,Transition,6,4,U,DEAD,40,
SW,Transition,6,5,U,CLJA,10,
SW,Transition,6,5,U,MYCE,10,
SW,Transition,6,5,U,TORA,30,
SW,Transition,6,5,U,DEAD,50,
SW,Transition,6,5,U,BARE,10,
SW,Transition,6,5,U,WATER,10,
SW,Transition,3,1,U,MYCE,10,
SW,Transition,3,1,U,CLJA,10,
SW,Transition,3,1,U,TORA,20,
SW,Transition,3,1,U,PHAU,25,
SW,Transition,3,1,U,DEAD,20,
SW,Transition,3,1,U,WATER,20,
SW,Transition,3,2,U,PHAU,25,
SW,Transition,3,2,U,TORA,25,
SW,Transition,3,2,U,DEAD,50,
SW,Transition,3,2,U,BARE,5,
SW,Transition,3,2,U,WATER,5,
SW,Transition,3,3,U,SMILAX,10,
SW,Transition,3,3,U,RUAR,10,
SW,Transition,3,3,U,CLJA,20,
SW,Transition,3,3,U,PAQU,5,
SW,Transition,3,3,U,TORA,30,
SW,Transition,3,3,U,DEAD,10,
SW,Transition,3,3,U,FERN,15,
SW,Transition,3,3,U,PEPA,5,
SW,Transition,3,3,U,MOSS,5,
SW,Transition,3,4,U,PHAU,40,
SW,Transition,3,4,U,MYCE,15,
SW,Transition,3,4,U,TORA,10,
SW,Transition,3,4,U,DEAD,20,
SW,Transition,3,4,U,WATER,15,
SW,Transition,3,4,U,KOVI,5,
SW,Transition,3,5,U,HYDR,5,
SW,Transition,3,5,U,TORA,10,
SW,Transition,3,5,U,CLJA,20,
SW,Transition,3,5,U,PHAU,30,
SW,Transition,3,5,U,DEAD,10,
SW,Transition,3,5,U,WATER,25,
SW,Transition,1,1,U,CLJA,70,
SW,Transition,1,1,U,DEAD,25,
SW,Transition,1,1,U,WATER,5,
SW,Transition,1,2,U,TORA,15,
SW,Transition,1,2,U,BAHA,25,
SW,Transition,1,2,U,GRASS,10,
SW,Transition,1,2,U,HYDR,5,
SW,Transition,1,2,U,DEAD,10,
SW,Transition,1,2,U,BARE,10,
SW,Transition,1,2,U,WATER,10,
SW,Transition,1,2,U,CLJA,15,
SW,Transition,1,3,U,PHAU,5,
SW,Transition,1,3,U,DISP,10,
SW,Transition,1,3,U,CLJA,20,
SW,Transition,1,3,U,MYCE,20,
SW,Transition,1,3,U,KOVI,5,
SW,Transition,1,3,U,HYDR,5,
SW,Transition,1,3,U,BARE,10,
SW,Transition,1,3,U,WATER,5,
SW,Transition,1,3,U,DEAD,20,
SW,Transition,1,4,U,PHAU,40,
SW,Transition,1,4,U,DEAD,10,
SW,Transition,1,4,U,WATER,50,
SW,Transition,1,5,U,TORA,10,
SW,Transition,1,5,U,CLJA,20,
SW,Transition,1,5,U,DEAD,25,
SW,Transition,1,5,U,MYCE,10,
SW,Transition,1,5,U,SPPA,5,
SW,Transition,1,5,U,WATER,30,
SW,Forest,1,3,U,JURO,10,
SW,Forest,1,3,U,MICR,15,
SW,Forest,1,3,U,DEAD,40,
SW,Forest,1,3,U,BARE,20,
SW,Forest,1,3,U,PITA,5,
SW,Forest,1,3,O,PITA,20,
SW,Forest,1,4,U,Morning Glory,10,
SW,Forest,1,4,U,SPPA,20,
SW,Forest,1,4,U,CLJA,20,
SW,Forest,1,4,U,TORA,25,
SW,Forest,1,4,U,MYCE,5,
SW,Forest,1,4,U,DEAD,20,
SW,Forest,1,4,U,BARE,5,
SW,Forest,1,4,U,ANGO,5,
SW,Forest,1,4,U,HYDR,5,
SW,Forest,1,4,O,PITA,30,
SW,Forest,1,5,U,SPPA,50,
SW,Forest,1,5,U,TORA,15,
SW,Forest,1,5,U,CLJA,10,
SW,Forest,1,5,U,DEAD,30,
SW,Forest,1,5,U,BARE,5,
SW,Forest,1,5,O,PITA,25,
SW,Forest,6,1,U,SPPA,10,
SW,Forest,6,1,U,CLJA,70,
SW,Forest,6,1,U,DEAD,25,
SW,Forest,6,1,O,PITA,10,
SW,Forest,6,2,U,TORA,10,
SW,Forest,6,2,U,BAHA,15,
SW,Forest,6,2,U,SPPA,5,
SW,Forest,6,2,U,CLJA,60,
SW,Forest,6,2,U,DEAD,30,
SW,Forest,6,2,U,BARE,5,
SW,Forest,6,2,O,PITA,10,
SW,Forest,6,3,U,CLJA,5,
SW,Forest,6,3,U,PHAU,10,
SW,Forest,6,3,U,SMILAX,5,
SW,Forest,6,3,U,PEPA,10,
SW,Forest,6,3,U,RUAR,5,
SW,Forest,6,3,U,TORA,60,
SW,Forest,6,3,U,DEAD,15,
SW,Forest,6,3,U,BARE,5,
SW,Forest,6,3,U,SPPA,5,
SW,Forest,6,4,U,CLJA,30,
SW,Forest,6,4,U,TORA,20,
SW,Forest,6,4,U,PITA,5,
SW,Forest,6,4,U,MICR,5,
SW,Forest,6,4,U,UNK 1 ,5,Code unknown
SW,Forest,6,4,U,SPPA,5,
SW,Forest,6,4,U,HYDR,5,
SW,Forest,6,4,U,DEAD,10,
SW,Forest,6,4,U,BARE,5,
SW,Forest,6,4,O,PITA,5,
SW,Forest,6,5,U,CLJA,15,
SW,Forest,6,5,U,TORA,25,
SW,Forest,6,5,U,OSRE,5,
SW,Forest,6,5,U,MYCE,10,
SW,Forest,6,5,U,DEAD,5,
SW,Forest,6,5,U,BARE,30,
SW,Marsh,6,1,U,CLJA,40,
SW,Marsh,6,1,U,DEAD,60,
SW,Marsh,6,1,U,WATER,10,
SW,Marsh,6,2,U,CLJA,40,
SW,Marsh,6,2,U,DEAD,40,
SW,Marsh,6,2,U,WATER,20,
SW,Marsh,6,3,U,CLJA,30,
SW,Marsh,6,3,U,DEAD,45,
SW,Marsh,6,3,U,WATER,35,
SW,Marsh,6,4,U,CLJA,50,
SW,Marsh,6,4,U,DEAD,60,
SW,Marsh,6,5,U,CLJA,30,
SW,Marsh,6,5,U,DEAD,20,
SW,Marsh,6,5,U,WATER,60,
SW,Marsh,3,1,U,JURO,75,
SW,Marsh,3,1,U,DEAD,25,
SW,Marsh,3,2,U,JURO,75,
SW,Marsh,3,2,U,DEAD,25,
SW,Marsh,3,3,U,JURO,60,
SW,Marsh,3,3,U,DEAD,60,
SW,Marsh,3,4,U,DEAD,70,
SW,Marsh,3,4,U,JURO,50,
SW,Marsh,3,5,U,JURO,70,
SW,Marsh,3,5,U,DEAD,30,
SW,Marsh,3,5,U,WATER,5,
SW,Marsh,2,1,U,JURO,60,
SW,Marsh,2,1,U,DEAD,40,
SW,Marsh,2,1,U,WATER,10,
SW,Marsh,2,2,U,JURO,35,
SW,Marsh,2,2,U,DEAD,60,
SW,Marsh,2,2,U,WATER,25,
SW,Marsh,2,3,U,JURO,75,
SW,Marsh,2,3,U,DEAD,30,
SW,Marsh,2,4,U,JURO,80,
SW,Marsh,2,4,U,DEAD,20,
SW,Marsh,2,4,U,WATER,10,
SW,Marsh,2,5,U,JURO,10,
SW,Marsh,2,5,U,DEAD,60,
SW,Marsh,2,5,U,WATER,40,
SW,Marsh,7,1,U,CLJA,15,
SW,Marsh,7,1,U,DISP,35,
SW,Marsh,7,1,U,DEAD,20,
SW,Marsh,7,1,U,WATER,35,
SW,Marsh,7,2,U,UNK HERB,5,
SW,Marsh,7,2,U,DISP,25,
SW,Marsh,7,2,U,CLJA,5,
SW,Marsh,7,2,U,DEAD,15,
SW,Marsh,7,2,U,WATER,70,
SW,Marsh,7,3,U,DEAD,5,
SW,Marsh,7,3,U,WATER,95,
SW,Marsh,7,4,U,JURO,60,
SW,Marsh,7,4,U,DEAD,30,
SW,Marsh,7,4,U,IVFR,5,
SW,Marsh,7,4,U,WATER,5,
SW,Marsh,7,5,U,PHAU,20,
SW,Marsh,7,5,U,DISP,20,
SW,Marsh,7,5,U,DEAD,20,
SW,Marsh,7,5,U,JURO,35,
SW,Marsh,7,5,U,WATER,20,
MA,Forest,6,1,U,WOVI,20,
MA,Forest,6,1,U,OSRE,5,
MA,Forest,6,1,U,LYLU,5,
MA,Forest,6,1,U,MYCE,10,
MA,Forest,6,1,U,ACRU,5,
MA,Forest,6,1,U,TORA,5,
MA,Forest,6,1,U,BARE,40,
MA,Forest,6,1,U,DEAD,5,
MA,Forest,6,2,U,WOVI,90,
MA,Forest,6,2,U,TORA,15,
MA,Forest,6,2,U,ACRU,5,
MA,Forest,6,2,U,MYCE,5,
MA,Forest,6,2,U,OSRE,5,
MA,Forest,6,3,U,WOVI,10,
MA,Forest,6,3,U,ILGL,10,
MA,Forest,6,3,U,LYLU,10,
MA,Forest,6,3,U,DEAD,10,
MA,Forest,6,4,U,OSRE,10,
MA,Forest,6,4,U,TORA,5,
MA,Forest,6,4,U,ACRU,5,
MA,Forest,6,4,U,WOVI,30,
MA,Forest,6,4,U,DEAD,10,
MA,Forest,6,4,U,MYCE,10,
MA,Forest,6,4,U,BARE,40,
MA,Forest,6,5,U,WOVI,60,
MA,Forest,6,5,U,MYCE,5,
MA,Forest,6,5,U,LYLU,10,
MA,Forest,6,5,U,DEAD,20,
MA,Forest,6,5,U,SMILAX,5,
MA,Forest,6,5,U,ILGL,5,
MA,Forest,6,5,U,BARE,15,
