Basal.ID,Basal.Site.Comm.Id,Basal.Site,Basal.Community,Basal.Plot.ID,Basal.Species,Basal.Diameter,Basal.Height,Basal.Live.Dead,Basal.Damage
9,2,Gull.Rock,Transition,3,PITA,14.5,NA,D,NA
9,2,Gull.Rock,Transition,3,PITA,5.3,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,3.2,3,L,NA
9,2,Gull.Rock,Transition,3,MYCE,3.8,4,L,NA
9,2,Gull.Rock,Transition,3,MYCE,7.3,5,L,NA
9,2,Gull.Rock,Transition,3,MYCE,9,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,4.1,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,5.3,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,4.4,NA,D,NA
9,2,Gull.Rock,Transition,3,ACRU,6,7,L,NA
9,2,Gull.Rock,Transition,3,MYCE,6.2,6,L,NA
9,2,Gull.Rock,Transition,3,PITA,6,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,5,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,3.1,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,9.4,3,L,NA
9,2,Gull.Rock,Transition,3,MYCE,10.2,8,L,NA
9,2,Gull.Rock,Transition,3,UNK,7.5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,9.5,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,8.8,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,3.5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,6.8,5,L,NA
9,2,Gull.Rock,Transition,3,UNK,5.5,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,4.5,4,L,NA
9,2,Gull.Rock,Transition,3,UNK,5.6,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,12,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,16.5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,8.7,4,L,NA
9,2,Gull.Rock,Transition,3,PITA,23,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,6,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,10.5,7,L,NA
9,2,Gull.Rock,Transition,3,MYCE,6.8,3,L,NA
9,2,Gull.Rock,Transition,3,PEPA,5,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,10,4,L,NA
9,2,Gull.Rock,Transition,3,PITA,21.3,NA,D,NA
9,2,Gull.Rock,Transition,3,ACRU,10.1,8,L,NA
9,2,Gull.Rock,Transition,3,PITA,13,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,5.6,NA,D,NA
9,2,Gull.Rock,Transition,3,PEPA,11.6,6,L,NA
9,2,Gull.Rock,Transition,3,PITA,26,8,L,S
9,2,Gull.Rock,Transition,3,PEPA,5.8,5,L,NA
9,2,Gull.Rock,Transition,3,MYCE,5.2,3,L,NA
9,2,Gull.Rock,Transition,3,UNK,5.5,NA,D,NA
9,2,Gull.Rock,Transition,3,PITA,23.3,NA,D,NA
9,2,Gull.Rock,Transition,3,UNK,4,NA,D,NA
10,2,Gull.Rock,Transition,4,PEPA,5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,7.1,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,4,3,D,NA
10,2,Gull.Rock,Transition,4,PITA,17.8,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,8,5,D,NA
10,2,Gull.Rock,Transition,4,PITA,14.3,NA,D,NA
10,2,Gull.Rock,Transition,4,PEPA,5,3,D,NA
10,2,Gull.Rock,Transition,4,PITA,20.1,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,4,4,D,NA
10,2,Gull.Rock,Transition,4,UNK,5.5,NA,D,NA
10,2,Gull.Rock,Transition,4,PEPA,4.9,3,D,NA
10,2,Gull.Rock,Transition,4,PITA,17,17,D,NA
10,2,Gull.Rock,Transition,4,PISE,21,17,D,NA
10,2,Gull.Rock,Transition,4,PEPA,6,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,11,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,21,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,13.5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,7.2,NA,D,NA
10,2,Gull.Rock,Transition,4,ILVO,6.5,3,D,NA
10,2,Gull.Rock,Transition,4,PITA,15,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,5.9,3.5,D,NA
10,2,Gull.Rock,Transition,4,PISE,9.2,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,7,NA,D,NA
10,2,Gull.Rock,Transition,4,PEPA,7.5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,15,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,6.5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,6.8,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,18.7,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,10.5,NA,D,NA
10,2,Gull.Rock,Transition,4,PITA,9.2,,D,NA
10,2,Gull.Rock,Transition,4,PITA,21.8,16,D,NA
10,2,Gull.Rock,Transition,4,PITA,14.5,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,11,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,15,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,10,NA,D,NA
10,2,Gull.Rock,Transition,4,ACRU,5,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,7.3,6,L,NA
11,2,Gull.Rock,Transition,5,PITA,32,15,L,NA
11,2,Gull.Rock,Transition,5,UNK,5,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,9,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,5,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,9,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,5,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,23.5,12,L,NA
11,2,Gull.Rock,Transition,5,PITA,10,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,3,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,4,NA,D,NA
11,2,Gull.Rock,Transition,5,PITA,26,18,L,NA
11,2,Gull.Rock,Transition,5,UNK,5,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,6,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,14.7,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,9,NA,D,NA
11,2,Gull.Rock,Transition,5,ACRU,18.5,10,L,NA
11,2,Gull.Rock,Transition,5,UNK,16.2,NA,D,NA
11,2,Gull.Rock,Transition,5,PEPA,8.2,4,L,NA
11,2,Gull.Rock,Transition,5,PITA,7.7,NA,D,NA
11,2,Gull.Rock,Transition,5,PITA,3.9,NA,D,NA
11,2,Gull.Rock,Transition,5,UNK,14.1,NA,D,NA
11,2,Gull.Rock,Transition,5,PITA,13.5,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,4.5,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,3,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,5,NA,D,NA
12,2,Gull.Rock,Transition,6,PITA,6.3,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,4.7,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,13.9,8,L,NA
12,2,Gull.Rock,Transition,6,UNK,10.3,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,6.3,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,5.7,4,L,NA
12,2,Gull.Rock,Transition,6,ACRU,6.1,6,L,NA
12,2,Gull.Rock,Transition,6,ACRU,3,1,L,NA
12,2,Gull.Rock,Transition,6,ACRU,7.5,9,L,NA
12,2,Gull.Rock,Transition,6,UNK,11.5,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,16,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,8.5,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,6,5,L,NA
12,2,Gull.Rock,Transition,6,UNK,13.5,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,5.3,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,7,NA,D,NA
12,2,Gull.Rock,Transition,6,MYCE,4.1,4,L,NA
12,2,Gull.Rock,Transition,6,ACRU,4.1,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,4,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,6.6,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,5.9,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,13.6,10,L,NA
12,2,Gull.Rock,Transition,6,PITA,14,NA,D,NA
12,2,Gull.Rock,Transition,6,PITA,17.2,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,4.5,5,L,NA
12,2,Gull.Rock,Transition,6,ACRU,4.5,5,L,NA
12,2,Gull.Rock,Transition,6,ACRU,5.5,6,L,NA
12,2,Gull.Rock,Transition,6,PEPA,5.9,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,4.5,4,L,NA
12,2,Gull.Rock,Transition,6,PITA,24.5,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,12.5,10,L,NA
12,2,Gull.Rock,Transition,6,ACRU,15.3,10,L,NA
12,2,Gull.Rock,Transition,6,PEPA,7.1,7,L,NA
12,2,Gull.Rock,Transition,6,UNK,5,NA,D,NA
12,2,Gull.Rock,Transition,6,PITA,24.5,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,5.6,2,L,NA
12,2,Gull.Rock,Transition,6,PEPA,5.6,4,L,NA
12,2,Gull.Rock,Transition,6,UNK,19.4,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,5.5,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,8.6,NA,D,NA
12,2,Gull.Rock,Transition,6,PEPA,10.1,6,L,NA
12,2,Gull.Rock,Transition,6,UNK,6.4,NA,D,NA
12,2,Gull.Rock,Transition,6,UNK,5,NA,D,NA
12,2,Gull.Rock,Transition,6,PITA,15.5,NA,D,NA
12,2,Gull.Rock,Transition,6,PITA,19.5,NA,D,NA
12,2,Gull.Rock,Transition,6,ACRU,11.5,5,L,NA
12,2,Gull.Rock,Transition,6,PEPA,8,4,L,NA
12,2,Gull.Rock,Transition,6,ACRU,12.4,7,L,NA
12,2,Gull.Rock,Transition,6,PEPA,10,NA,D,NA
13,2,Gull.Rock,Transition,7,NYBI,5.3,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,24.5,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,21.8,NA,D,NA
13,2,Gull.Rock,Transition,7,ACRU,8.9,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,9.1,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,38.5,20,L,NA
13,2,Gull.Rock,Transition,7,PEPA,20.5,12,L,NA
13,2,Gull.Rock,Transition,7,PEPA,18.9,8,L,NA
13,2,Gull.Rock,Transition,7,PEPA,13.7,12,L,NA
13,2,Gull.Rock,Transition,7,PEPA,22.4,8,L,NA
13,2,Gull.Rock,Transition,7,PEPA,17.4,6,L,NA
13,2,Gull.Rock,Transition,7,PITA,19,NA,D,NA
13,2,Gull.Rock,Transition,7,ACRU,17.6,8,L,NA
13,2,Gull.Rock,Transition,7,PITA,10.8,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,31,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,23,NA,D,NA
13,2,Gull.Rock,Transition,7,PEPA,5.7,NA,D,NA
13,2,Gull.Rock,Transition,7,PEPA,12.5,NA,D,NA
13,2,Gull.Rock,Transition,7,PEPA,7.7,NA,D,NA
13,2,Gull.Rock,Transition,7,PEPA,6,NA,D,NA
13,2,Gull.Rock,Transition,7,PITA,24.5,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,16.5,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,15,NA,D,NA
14,2,Gull.Rock,Transition,10,NYBI,5,NA,D,NA
14,2,Gull.Rock,Transition,10,PEPA,5,4,L,NA
14,2,Gull.Rock,Transition,10,ACRU,6,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,13.5,NA,D,NA
14,2,Gull.Rock,Transition,10,NYBI,4.5,NA,D,NA
14,2,Gull.Rock,Transition,10,PEPA,5,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,22.3,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,5,4,L,NA
14,2,Gull.Rock,Transition,10,PITA,5,NA,D,NA
14,2,Gull.Rock,Transition,10,PEPA,5,2,L,NA
14,2,Gull.Rock,Transition,10,PEPA,5,3,L,NA
14,2,Gull.Rock,Transition,10,NYBI,12.5,6,L,NA
14,2,Gull.Rock,Transition,10,PISE,22.4,16,L,NA
14,2,Gull.Rock,Transition,10,NYBI,4,4,L,NA
14,2,Gull.Rock,Transition,10,ACRU,12.2,NA,D,NA
14,2,Gull.Rock,Transition,10,UNK,11,NA,D,NA
14,2,Gull.Rock,Transition,10,UNK,18,NA,D,NA
14,2,Gull.Rock,Transition,10,NYBI,7,4,L,NA
14,2,Gull.Rock,Transition,10,PEPA,9,6,L,NA
14,2,Gull.Rock,Transition,10,PEPA,6,NA,D,NA
14,2,Gull.Rock,Transition,10,ACRU,5,NA,D,NA
14,2,Gull.Rock,Transition,10,ACRU,6,5,L,NA
14,2,Gull.Rock,Transition,10,PITA,16.5,NA,D,NA
14,2,Gull.Rock,Transition,10,PEPA,6,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,18,NA,D,NA
14,2,Gull.Rock,Transition,10,ACRU,6,4,L,NA
14,2,Gull.Rock,Transition,10,PITA,19.8,NA,D,NA
14,2,Gull.Rock,Transition,10,UNK,11.5,NA,D,NA
14,2,Gull.Rock,Transition,10,ACRU,5.5,NA,D,NA
14,2,Gull.Rock,Transition,10,PITA,21.2,NA,D,NA
14,2,Gull.Rock,Transition,10,ACRU,10,7,L,NA
14,2,Gull.Rock,Transition,10,ACRU,5,6,L,NA
14,2,Gull.Rock,Transition,10,PEPA,8.1,NA,D,NA
14,2,Gull.Rock,Transition,10,PEPA,9.1,6,L,NA
15,3,Gull.Rock,Marsh,1,NA,NA,NA,NA,NA
16,3,Gull.Rock,Marsh,2,NA,NA,NA,NA,NA
17,3,Gull.Rock,Marsh,3,NA,NA,NA,NA,NA
18,3,Gull.Rock,Marsh,4,NA,NA,NA,NA,NA
19,3,Gull.Rock,Marsh,5,UNK,6.4,4,D,NA
19,3,Gull.Rock,Marsh,5,UNK,6,3,D,NA
19,3,Gull.Rock,Marsh,5,UNK,16.7,8,D,NA
20,3,Gull.Rock,Marsh,6,NA,NA,NA,NA,NA
21,3,Gull.Rock,Marsh,7,NA,NA,NA,NA,NA
22,4,Long.Shoal,Forest,1,ILGL,0.4,0.4,L,NA
22,4,Long.Shoal,Forest,1,ILGL,0.4,0.4,L,NA
22,4,Long.Shoal,Forest,1,ILGL,0.4,0.4,L,NA
22,4,Long.Shoal,Forest,1,ILGL,0.4,0.4,L,NA
22,4,Long.Shoal,Forest,1,PEPA,0.3,0.4,L,NA
22,4,Long.Shoal,Forest,1,PEPA,0.3,0.4,L,NA
22,4,Long.Shoal,Forest,1,PEPA,0.3,0.4,L,NA
22,4,Long.Shoal,Forest,1,PEPA,1,2,L,NA
22,4,Long.Shoal,Forest,1,MYCE,1,1.2,L,NA
22,4,Long.Shoal,Forest,1,MYCE,1,1.4,L,NA
23,4,Long.Shoal,Forest,2,PISE,12.2,10,L,NA
23,4,Long.Shoal,Forest,2,PISE,10.3,6,L,NA
23,4,Long.Shoal,Forest,2,PISE,12,10,L,NA
23,4,Long.Shoal,Forest,2,PISE,8.5,NA,D,NA
23,4,Long.Shoal,Forest,2,PISE,12,NA,D,NA
23,4,Long.Shoal,Forest,2,PISE,11,5,L,NA
23,4,Long.Shoal,Forest,2,PISE,12.6,10,L,NA
23,4,Long.Shoal,Forest,2,PISE,16.2,12,L,NA
23,4,Long.Shoal,Forest,2,MYCE,3.5,4,L,NA
23,4,Long.Shoal,Forest,2,PISE,6.2,NA,L,NA
23,4,Long.Shoal,Forest,2,PISE,4.3,NA,L,NA
23,4,Long.Shoal,Forest,2,PISE,13.2,11,L,NA
23,4,Long.Shoal,Forest,2,PEPA,8.7,3,D,NA
23,4,Long.Shoal,Forest,2,PEPA,12.7,6,L,NA
23,4,Long.Shoal,Forest,2,PEPA,8,NA,D,NA
23,4,Long.Shoal,Forest,2,PISE,5.7,10,L,NA
23,4,Long.Shoal,Forest,2,PISE,6,NA,D,NA
23,4,Long.Shoal,Forest,2,PISE,10,7,L,NA
23,4,Long.Shoal,Forest,2,PISE,17,11,L,NA
23,4,Long.Shoal,Forest,2,PISE,13.5,10,L,SL
23,4,Long.Shoal,Forest,2,PEPA,13.5,5,L,ND
23,4,Long.Shoal,Forest,2,PISE,10.9,9,L,ND
23,4,Long.Shoal,Forest,2,PEPA,9.8,8,L,ND
23,4,Long.Shoal,Forest,2,PISE,7.6,8,L,ND
23,4,Long.Shoal,Forest,2,PISE,14.5,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,11.8,11,L,ND
23,4,Long.Shoal,Forest,2,PISE,6.8,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,11.1,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,9.5,7,L,ND
23,4,Long.Shoal,Forest,2,PISE,11.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,15.5,11,L,SL
23,4,Long.Shoal,Forest,2,PISE,12,7,L,ND
23,4,Long.Shoal,Forest,2,PISE,13,12,L,SL
23,4,Long.Shoal,Forest,2,PISE,13.5,11,L,ND
23,4,Long.Shoal,Forest,2,PISE,10.1,8,L,SL
23,4,Long.Shoal,Forest,2,PISE,14.9,11,L,ND
23,4,Long.Shoal,Forest,2,PEPA,6.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,16.5,11,L,ND
23,4,Long.Shoal,Forest,2,PEPA,7.5,5,L,ND
23,4,Long.Shoal,Forest,2,PISE,10.5,10,L,L
23,4,Long.Shoal,Forest,2,PISE,8.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,11.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,10,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,11.5,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,11.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,10.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,14,12,L,ND
23,4,Long.Shoal,Forest,2,PEPA,6.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,13.5,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,7.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PEPA,8.5,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,17,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,9.7,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,15.8,11,L,L
23,4,Long.Shoal,Forest,2,PISE,9.8,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,9.6,NA,D,ND
23,4,Long.Shoal,Forest,2,PISE,13.5,10,L,SL
23,4,Long.Shoal,Forest,2,PISE,9.5,9,L,ND
23,4,Long.Shoal,Forest,2,PISE,13.6,10,L,ND
23,4,Long.Shoal,Forest,2,PISE,15.2,9,L,L
23,4,Long.Shoal,Forest,2,PISE,11.5,10,L,L
23,4,Long.Shoal,Forest,2,PISE,12.5,11,L,ND
23,4,Long.Shoal,Forest,2,PISE,11,9,L,ND
24,4,Long.Shoal,Forest,3,MYCE,3,NA,D,ND
24,4,Long.Shoal,Forest,3,MYCE,4.5,2.5,L,ND
24,4,Long.Shoal,Forest,3,PEPA,4,2,L,ND
24,4,Long.Shoal,Forest,3,PISE,25.1,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,8.8,6,L,ND
24,4,Long.Shoal,Forest,3,PEPA,18.5,9,L,ND
24,4,Long.Shoal,Forest,3,PEPA,17,6,L,ND
24,4,Long.Shoal,Forest,3,PISE,23,NA,D,ND
24,4,Long.Shoal,Forest,3,MYCE,4,3,L,ND
24,4,Long.Shoal,Forest,3,PEPA,8.5,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,5,8,L,ND
24,4,Long.Shoal,Forest,3,PISE,19.7,3,L,ND
24,4,Long.Shoal,Forest,3,PEPA,11.5,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,11,NA,D,ND
24,4,Long.Shoal,Forest,3,PISE,15.8,NA,D,ND
24,4,Long.Shoal,Forest,3,PISE,17.5,11,L,ND
24,4,Long.Shoal,Forest,3,PISE,18.9,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,10.5,6,L,ND
24,4,Long.Shoal,Forest,3,PISE,18.5,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,5.5,2,L,ND
24,4,Long.Shoal,Forest,3,PISE,10.5,7,L,ND
24,4,Long.Shoal,Forest,3,PEPA,5.2,3,L,ND
24,4,Long.Shoal,Forest,3,PEPA,5.1,NA,D,ND
24,4,Long.Shoal,Forest,3,PISE,15.2,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,8.3,4,L,ND
24,4,Long.Shoal,Forest,3,PISE,13.3,NA,D,ND
24,4,Long.Shoal,Forest,3,PISE,13.6,NA,D,ND
24,4,Long.Shoal,Forest,3,PEPA,8.1,NA,D,ND
24,4,Long.Shoal,Forest,3,PISE,22.7,11,L,ND
25,4,Long.Shoal,Forest,4,PEPA,4.5,4,L,ND
25,4,Long.Shoal,Forest,4,PISE,15.5,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,4,2,L,ND
25,4,Long.Shoal,Forest,4,PEPA,14.2,4,L,ND
25,4,Long.Shoal,Forest,4,PEPA,5.3,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,4.4,7,L,ND
25,4,Long.Shoal,Forest,4,PISE,12.1,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,15,10,L,ND
25,4,Long.Shoal,Forest,4,PISE,13.5,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,12.5,11,L,ND
25,4,Long.Shoal,Forest,4,PEPA,6.1,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,18.3,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,10,6,L,ND
25,4,Long.Shoal,Forest,4,PISE,9.5,10,L,ND
25,4,Long.Shoal,Forest,4,PISE,19.2,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,8.7,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,11.2,7,L,ND
25,4,Long.Shoal,Forest,4,PEPA,7.3,5,L,ND
25,4,Long.Shoal,Forest,4,PISE,11,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,9.1,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,5.7,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,11.3,NA,D,ND
25,4,Long.Shoal,Forest,4,ACRU,5.4,4,L,ND
25,4,Long.Shoal,Forest,4,ACRU,5.9,NA,D,ND
25,4,Long.Shoal,Forest,4,ACRU,8,6,L,ND
25,4,Long.Shoal,Forest,4,PEPA,17.5,10,L,L
25,4,Long.Shoal,Forest,4,PISE,16.2,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,15.5,10,L,L
25,4,Long.Shoal,Forest,4,PISE,16.8,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,14.5,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,14,10,L,ND
25,4,Long.Shoal,Forest,4,PISE,15,10,L,ND
25,4,Long.Shoal,Forest,4,PISE,9.5,NA,D,ND
25,4,Long.Shoal,Forest,4,PISE,11.4,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,7.1,4,L,ND
25,4,Long.Shoal,Forest,4,PEPA,6.5,3,L,ND
25,4,Long.Shoal,Forest,4,PISE,14,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,7.5,5,L,ND
25,4,Long.Shoal,Forest,4,PISE,21.5,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,8.1,5,L,ND
25,4,Long.Shoal,Forest,4,PISE,15.2,7,L,ND
25,4,Long.Shoal,Forest,4,PEPA,6.7,4,L,ND
25,4,Long.Shoal,Forest,4,PISE,20.2,10,L,ND
25,4,Long.Shoal,Forest,4,PISE,15,NA,D,ND
25,4,Long.Shoal,Forest,4,PEPA,7,5,L,ND
25,4,Long.Shoal,Forest,4,PEPA,5.3,NA,D,ND
26,4,Long.Shoal,Forest,5,PISE,10,NA,D,ND
26,4,Long.Shoal,Forest,5,PEPA,11.4,NA,D,ND
26,4,Long.Shoal,Forest,5,PEPA,6,4,L,ND
26,4,Long.Shoal,Forest,5,PEPA,13.5,NA,D,ND
26,4,Long.Shoal,Forest,5,PISE,19.4,13,L,ND
26,4,Long.Shoal,Forest,5,ACRU,10,3,L,ND
26,4,Long.Shoal,Forest,5,PEPA,12.7,NA,L,ND
26,4,Long.Shoal,Forest,5,PISE,15.5,NA,D,ND
26,4,Long.Shoal,Forest,5,PISE,15.1,NA,D,ND
26,4,Long.Shoal,Forest,5,PISE,16,NA,D,ND
26,4,Long.Shoal,Forest,5,PEPA,8.4,NA,D,ND
26,4,Long.Shoal,Forest,5,PISE,18.9,NA,D,ND
26,4,Long.Shoal,Forest,5,MYCE,6,4,,ND
26,4,Long.Shoal,Forest,5,MYCE,4,3,L,ND
26,4,Long.Shoal,Forest,5,MYCE,4,4,L,ND
26,4,Long.Shoal,Forest,5,MYCE,3,3.5,L,ND
26,4,Long.Shoal,Forest,5,MYCE,6,4,L,ND
26,4,Long.Shoal,Forest,5,MYCE,4,3,L,ND
26,4,Long.Shoal,Forest,5,MYCE,3,3,L,ND
26,4,Long.Shoal,Forest,5,PEPA,8.6,NA,D,ND
