Basal.Site,Basal.Community,Basal.Plot.ID,Basal.Species,Basal.Diameter,Basal.Height,Basal.Live.Dead,Notes
MA,Forest,2,MYCE,1,3,A,
MA,Forest,2,PEPA,4.4,6,D,
MA,Forest,2,NYBI,3.6,7,A,
MA,Forest,2,ACRU,2.9,4,A,
MA,Forest,2,ACRU,1,6,A,
MA,Forest,2,NYBI,2.6,5,A,
MA,Forest,2,PEPA,4,7,A,
MA,Forest,2,UNKN,7.5,5,D,
MA,Forest,2,NYBI,3.4,7,A,
MA,Forest,2,MYCE,1.3,5,A,
MA,Forest,2,UNKN,3.6,6,A,
MA,Forest,2,MYCE,1.2,4,D,
MA,Forest,2,MYCE,1.3,5,A,
MA,Forest,2,MYCE,1,4,A,
MA,Forest,2,NYBI,4.8,5,A,
MA,Forest,2,MYCE,1,4,A,
MA,Forest,2,MYCE,2,5,A,
MA,Forest,2,MYCE,1.4,5,A,
MA,Forest,2,MYCE,1.1,4,A,
MA,Forest,2,NYBI,1.9,6,A,
MA,Forest,2,NYBI,1.5,4,D,
MA,Forest,2,NYBI,3.4,5,A,
MA,Forest,2,NYBI,5.7,7,A,
MA,Forest,2,NYBI,5.7,9,A,
MA,Forest,2,ACRU,1.2,4,A,
MA,Forest,2,UNKN,2.2,4,D,
MA,Transition,3,JUVI,3.5,5,A,
MA,Transition,3,JUVI,1,2,A,
MA,Transition,3,JUVI,1,2,A,
MA,Transition,3,JUVI,3.8,5,D,
MA,Transition,3,JUVI,2.5,4,D,
MA,Transition,3,JUVI,3,3,D,
MA,Transition,3,UNKN,3,2,D,
MA,Transition,3,JUVI,4,4,D,
MA,Transition,2,PINE,6.5,5,D,
MA,Transition,2,JUVI,1.8,3,D,
MA,Transition,2,JUVI,4.3,5,A,
MA,Transition,2,JUVI,1,3,A,
MA,Transition,2,JUVI,6.2,6,A,
MA,Transition,2,JUVI,1,3,A,
MA,Transition,2,JUVI,6.2,6,A,
MA,Transition,2,JUVI,1,3,A,
MA,Transition,2,JUVI,2.9,4,A,
MA,Transition,1,UNKN,3.7,2,D,
MA,Transition,1,JUVI,4.3,3,A,
MA,Transition,1,JUVI,2,2,D,
MA,Transition,1,JUVI,2,2,D,
MA,Transition,1,JUVI,2.2,3,A,
MA,Transition,1,JUVI,1.6,3,A,
MA,Marsh,3,NONE,,,,
MA,Marsh,11,NONE,,,,
MA,Transition,6,PITA,5.5,5,A,
MA,Transition,6,ACRU,1.5,3.5,A,
MA,Transition,6,PITA,2,3,A,
MA,Transition,6,PEPA,2.2,3.5,A,
MA,Transition,6,ACRU,2.1,4,A,
MA,Transition,6,ACRU,2,4,A,
MA,Transition,6,MYCE,1,3,D,
MA,Transition,6,UNKN,1.2,2,D,
MA,Transition,6,ACRU,1.1,2.5,A,
MA,Transition,6,PISE,2.2,3,A,
MA,Transition,6,PEPA,1,3,A,
MA,Transition,6,MYCE,1,3,A,
MA,Transition,6,PEPA ,4.4,5,D,
MA,Transition,6,UNKN,1,2,D,
MA,Transition,6,MYCE,1,2.5,A,
MA,Transition,6,PEPA,1.4,3,A,
MA,Transition,6,PEPA,3,4,A,
MA,Transition,6,JUVI,3.5,3,A,
MA,Transition,6,ACRU,2.4,5,A,
MA,Transition,6,JUVI,4.8,5,A,
MA,Transition,6,JUVI,2,3,A,
MA,Transition,6,JUVI,1,2,D,
MA,Transition,6,UNKN,6.8,2,D,
MA,Transition,6,JUVI,1,2,D,
MA,Transition,6,PEPA,1,3,D,
MA,Transition,6,JUVI,4.3,4,D,
MA,Transition,6,JUVI,8.2,7,A,
MA,Transition,6,JUVI,3.6,3,D,
MA,Transition,6,JUVI,1.1,2.5,A,
MA,Transition,6,JUVI,2,3,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,UNKN,1.8,3,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,PEPA,1.6,2.5,D,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,PISE,10,15,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,RHCO,1,4,A,
MA,Forest,6,RHCO,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,UNKN,1,2,D,
MA,Forest,6,MYCE,1,4,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,UNKN,3.6,2,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,UNKN,5.2,2,D,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,PISE,12.5,2.5,D,
MA,Forest,6,UNKN,2.6,2,D,
MA,Forest,6,PEPA,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.3,5,A,
MA,Forest,6,MYCE,1.6,4,A,
MA,Forest,6,MYCE,1.1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.4,5,A,
MA,Forest,6,PEPA,7.4,4.5,D,
MA,Forest,6,ACRU,2.6,3,D,
MA,Forest,6,ACRU,2.8,7,A,
MA,Forest,6,ACRU,7.2,4,D,
MA,Forest,6,ACRU,6,2,D,
MA,Forest,6,ACRU,1.8,4,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,RHCO,1,4,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,D,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,UNKN,2.1,2,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,PISE,1.2,2,D,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,2,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1.1,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1.6,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1.6,5,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1.4,4,A,
MA,Forest,6,MYCE,1,4,D,
MA,Forest,6,MYCE,1.5,4,D,
MA,Forest,6,MYCE,1.8,5,D,
MA,Forest,6,MYCE,1,4,D,
MA,Forest,6,MYCE,1,4,D,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1.8,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,2,4,A,
MA,Forest,6,MYCE,2,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1.8,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,PISE,1,4,D,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1.5,4,D,
MA,Forest,6,BAHA,1.5,4.5,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.3,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.1,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,5,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,MYCE,1,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,UNKN,2,3,D,
MA,Forest,6,UNKN,2,2,D,
MA,Forest,6,MYCE,1.5,4,A,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,PISE,1.3,2,D,
MA,Forest,6,MYCE,1,3,A,
MA,Forest,6,UNKN,1.6,2,D,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,UNKN,4,2,D,
MA,Forest,6,UNKN,4,3,D,
MA,Forest,6,MYCE,1.2,4,A,
MA,Forest,6,MYCE,1,4,A,
MA,Marsh,4,NONE,,,,
MA,Marsh,7,NONE,,,,
MA,Forest,12,MYCE,1.5,3,A,
MA,Forest,12,PISE,2.5,3,A,
MA,Forest,12,PISE,1.5,3,A,
MA,Forest,12,PISE,1,2.5,A,
MA,Forest,12,PISE,1.5,3,A,
MA,Forest,12,PISE,1.9,3,A,
MA,Forest,12,PISE,2.5,4,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,D,
MA,Forest,12,ACRU,1,2.5,A,
MA,Forest,12,ACRU,1,2,D,
MA,Forest,12,PISE,1.7,2.5,A,
MA,Forest,12,PISE,9.5,11,D,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1.5,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,PISE,1,2.5,A,
MA,Forest,12,PISE,1.5,2.5,A,
MA,Forest,12,PISE,1.5,4,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,PISE,2.2,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,PEPA,1.5,4,A,
MA,Forest,12,PEPA,1,3,A,
MA,Forest,12,PINE,7.5,2,D,
MA,Forest,12,MYCE,1.2,3,A,
MA,Forest,12,MYCE,1.5,4,A,
MA,Forest,12,MYCE,1.2,4,A,
MA,Forest,12,MYCE,1,3,A,
MA,Forest,12,ACRU,1,4,A,
MA,Forest,12,NYBI,1,3,A,
MA,Forest,11,UNKN,1.8,2,D,
MA,Forest,11,PINE,8.1,4,D,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1,3,D,
MA,Forest,11,PISE,8.5,4,D,
MA,Forest,11,UNKN,1.5,2,D,
MA,Forest,11,MYCE,1,3,D,
MA,Forest,11,ACRU,1,2,D,
MA,Forest,11,ACRU,1,4,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,PINE,9.5,2,D,
MA,Forest,11,MYCE,1.5,3,A,
MA,Forest,11,PEPA,1.2,4,A,
MA,Forest,11,UNKN,3.3,5,D,
MA,Forest,11,UNKN,2.2,4,D,
MA,Forest,11,PEPA,1.4,3,A,
MA,Forest,11,MYCE,1.3,3,A,
MA,Forest,11,ACRU,1,4,A,
MA,Forest,11,PEPA,1,3,A,
MA,Forest,11,PISE,6.4,5,D,
MA,Forest,11,PISE,1,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1.5,3,A,
MA,Forest,11,NYBI,1,3,A,
MA,Forest,11,NYBI,1,3,A,
MA,Forest,11,MYCE,1,4,A,
MA,Forest,11,MYCE,1.5,3,A,
MA,Forest,11,ACRU,1,3,D,
MA,Forest,11,PISE,2.3,4,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,ACRU,4.9,6,A,
MA,Forest,11,ACRU,1.5,4,D,
MA,Forest,11,ACRU,5,2,D,
MA,Forest,11,UNKN,6,3,D,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,PEPA,3.1,2,D,
MA,Forest,11,MYCE,1.2,2,A,
MA,Forest,11,MYCE,1,2,A,
MA,Forest,11,ACRU,1.3,3,D,
MA,Forest,11,ACRU,1,4,D,
MA,Forest,11,MYCE,1.5,3,A,
MA,Forest,11,MYCE,1.3,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,NYBI,3.7,3,A,
MA,Forest,11,NYBI,4,5,A,
MA,Forest,11,MYCE,2,4,A,
MA,Forest,11,MYCE,1.2,4,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1.2,3,A,
MA,Forest,11,MYCE,1,4,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,2.5,4,A,
MA,Forest,11,MYCE,2,5,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,PEPA,1,3,A,
MA,Forest,11,PEPA,1,3,A,
MA,Forest,11,MYCE,1.5,3,A,
MA,Forest,11,MYCE,1,3,A,
MA,Forest,11,MYCE,1.2,3,A,
MA,Forest,4,PISE,1,2.5,A,
MA,Forest,4,PISE,1.5,2,A,
MA,Forest,4,PISE,5.2,3,D,
MA,Forest,4,MYCE,1,3,A,
MA,Forest,4,PISE,5.1,3,D,
MA,Forest,4,MYCE,1,3,D,
MA,Forest,4,MYCE,1,3,D,
MA,Forest,4,PISE,1,3,A,
MA,Forest,4,PISE,4,2,D,
MA,Forest,4,PISE,1.5,3,A,
MA,Forest,4,MYCE,1,3,A,
MA,Forest,4,MYCE,1,3,A,
MA,Forest,4,MYCE,1.5,3,A,
MA,Forest,4,MYCE,1,3,A,
MA,Forest,4,PISE,1,3,A,
MA,Forest,4,PISE,1,3,A,
MA,Marsh,2,NONE,,,,
MA,Marsh,5,NONE,,,,
MA,Marsh,10,JUVI,1.5,3,A,
PP,Forest,4,PISE,3.5,8,A,
PP,Forest,4,MYCE,2.2,5,A,
PP,Forest,4,MYCE,1,4,A,
PP,Forest,4,MYCE,1,4,A,
PP,Forest,4,PISE,1,5,D,
PP,Forest,4,PISE,1,5,D,
PP,Forest,4,PISE,8,9,A,
PP,Forest,4,PISE,1.5,6,A,
PP,Forest,4,PISE,3.5,7,A,
PP,Forest,4,MYCE,3.8,5,A,
PP,Forest,4,MYCE,1.6,5,A,
PP,Forest,4,MYCE,2.4,6,A,
PP,Forest,4,MYCE,1,5,A,
PP,Forest,4,MYCE,1.2,5,A,
PP,Forest,4,MYCE,1.5,5,A,
PP,Forest,4,PISE,1.5,6,A,
PP,Forest,4,PISE,3.4,8,A,
PP,Forest,4,PISE,1.2,6,A,
PP,Forest,4,PISE,2.2,6,A,
PP,Forest,4,PISE,4.8,9,A,
PP,Forest,4,ACRU,1,5,A,
PP,Forest,4,ACRU,1,5,A,
PP,Forest,4,PISE,3.9,11,A,
PP,Forest,4,PISE,5.7,12,A,
PP,Forest,4,PISE,5.7,12,A,
PP,Forest,4,PISE,1,4,A,
PP,Forest,4,PISE,1.5,6,A,
PP,Forest,4,PISE,6.3,11,A,
PP,Forest,4,PISE,1.8,5,A,
PP,Forest,4,PISE,5.9,11,A,
PP,Forest,4,PISE,2,6,A,
PP,Forest,4,PISE,1,4,A,
PP,Forest,4,PISE,1.5,5,A,
PP,Forest,4,PISE,3.3,8,A,
PP,Forest,4,PISE,1.6,5,D,
PP,Forest,4,PISE,1.7,6,A,
PP,Forest,4,PISE,2,7,D,
PP,Forest,4,PISE,3.7,10,A,
PP,Forest,4,MYCE,2.1,5,A,
PP,Forest,4,PISE,7.2,12,A,
PP,Forest,4,PISE,3.3,8,A,
PP,Forest,4,LIST,2.4,6,A,
PP,Forest,4,LIST,1.5,4,A,
PP,Forest,4,LIST,1,4,A,
PP,Forest,4,PISE,4,9,A,
PP,Forest,4,PISE,2.2,5,A,
PP,Forest,4,PISE,2,6,A,
PP,Forest,4,PISE,5.2,8,A,
PP,Forest,4,PISE,2.8,6,A,
PP,Forest,4,PISE,3.1,7,A,
PP,Forest,4,PISE,1,5,D,
PP,Forest,4,PISE,6,9,A,
PP,Forest,4,MYCE,1,5,A,
PP,Forest,4,MYCE,1.8,4,A,
PP,Forest,4,PISE,3.2,6,A,
PP,Forest,4,PISE,2.1,6,A,
PP,Forest,4,PISE,1.8,5,A,
PP,Forest,4,PISE,4.6,10,A,
PP,Forest,4,PISE,4.4,9,A,
PP,Forest,4,PISE,5.6,13,A,
PP,Forest,4,PISE,2.3,6,A,
PP,Forest,4,PISE,5.8,9,A,
PP,Forest,4,MYCE,1.4,5,A,
PP,Forest,4,PISE,2.5,6,A,
PP,Forest,4,LIST,2.5,6,A,
PP,Forest,4,PISE,1,5,A,
PP,Forest,4,MYCE,2.5,5,D,
PP,Forest,4,MYCE,1.4,3,A,
PP,Forest,4,MYCE,1.2,3,A,
PP,Forest,4,MYCE,2,5,A,
PP,Forest,4,MYCE,1.8,5,A,
PP,Forest,4,LIST,1.8,4,D,
PP,Forest,4,PISE,8,12,A,
PP,Forest,4,PISE,3.5,7,A,
PP,Forest,4,PISE,2,6,A,
PP,Forest,4,PISE,2,7,A,
PP,Forest,4,PISE,1,6,A,
PP,Forest,4,PISE,1.5,6,A,
PP,Forest,4,ACRU,1.8,6,A,
PP,Forest,4,QUMI,1.5,4,A,
PP,Forest,4,MYCE,1.8,5,A,
PP,Forest,4,MYCE,2,5,A,
PP,Forest,4,MYCE,2,4,A,
PP,Forest,4,PISE,9.8,15,,
PP,Forest,4,PISE,3,9,A,
PP,Forest,4,PISE,5.8,13,A,
PP,Forest,4,PISE,3.1,8,A,
PP,Forest,4,QUNI,3.7,8,A,
PP,Forest,4,PISE,3.5,7,A,
PP,Forest,4,PISE,9.4,11,A,
PP,Forest,4,PISE,3.8,8,A,
PP,Forest,4,PISE,4.9,8,A,
PP,Forest,4,PISE,1.5,5,A,
PP,Forest,4,PISE,8,8,A,
PP,Forest,4,PISE,1,5,D,
PP,Forest,4,PISE,1,5,A,
PP,Forest,4,PISE,1.5,5,A,
PP,Forest,4,PISE,9.8,9,A,
PP,Forest,4,MYCE,1.4,4,A,
PP,Forest,4,MYCE,2.1,5,A,
PP,Forest,4,LIST,3.3,6,A,
PP,Forest,4,ACRU,2.4,5,A,
PP,Forest,4,MYCE,1.2,5,A,
PP,Forest,4,LIST,1.8,6,A,
PP,Forest,4,PISE,2.5,6,A,
PP,Forest,4,PISE,1,4,D,
PP,Forest,4,PISE,3,5,A,
PP,Forest,4,PISE,1.6,5,A,
PP,Forest,4,PISE,5.5,9,A,
PP,Forest,4,PISE,3.7,7,A,
PP,Forest,4,PISE,5.2,8,A,
PP,Forest,4,PISE,7.4,11,A,
PP,Forest,4,UNKN,1.8,4,D,
PP,Forest,4,PISE,3.3,7,A,
PP,Forest,4,LIST,1.5,5,A,
PP,Forest,4,PISE,1,4,D,
PP,Forest,4,PISE,4.9,11,A,
PP,Forest,4,PISE,5.3,12,A,
PP,Forest,4,PISE,1.4,4,A,
PP,Forest,4,PISE,1,5,A,
PP,Forest,4,PISE,2.2,7,A,
PP,Forest,4,LIST,2.4,8,A,
PP,Forest,4,ACRU,2.5,9,A,
PP,Forest,4,MYCE,2.8,5,A,
PP,Forest,4,PISE,5.5,12,A,
PP,Forest,4,LIST,1,5,A,
PP,Forest,4,PISE,5.2,10,A,
PP,Forest,4,PINE,16.6,10,D,
PP,Forest,4,PISE,1.4,6,D,
PP,Forest,4,PISE,5.2,7,A,
PP,Forest,4,PISE,2.5,7,A,
PP,Forest,4,PISE,5.1,8,A,
PP,Forest,4,PISE,1,5,A,
PP,Forest,4,LIST,2.6,7,A,
PP,Forest,4,LIST,1.6,5,A,
PP,Forest,4,MYCE,2,5,D,
PP,Forest,4,MYCE,1,4,D,
PP,Forest,4,MYCE,1.4,4,D,
PP,Forest,4,MYCE,1,4,A,
PP,Forest,4,MYCE,2.2,6,A,
PP,Forest,4,MYCE,2.2,6,A,
PP,Forest,4,MYCE,1.5,4,A,
PP,Forest,4,MYCE,1.8,5,A,
PP,Forest,4,ACRU,2.3,7,A,
PP,Forest,4,ACRU,2.5,7,A,
PP,Forest,4,ACRU,2.4,7,A,
PP,Forest,4,ACRU,2.8,8,A,
PP,Forest,4,ACRU,2,5,A,
PP,Forest,4,ACRU,2.3,6,A,
PP,Forest,4,ACRU,1,5,D,
PP,Forest,4,PISE,3.2,10,A,
PP,Forest,4,MYCE,2.1,6,A,
PP,Forest,4,PISE,2.9,9,A,
PP,Forest,4,PISE,1.7,6,A,
PP,Forest,4,PISE,1,3,D,
PP,Forest,4,PISE,5.5,13,A,
PP,Forest,4,PISE,2.2,6,D,
PP,Forest,4,MYCE,1.5,3,D,
PP,Forest,4,MYCE,2.2,4,D,
PP,Forest,4,PISE,6.7,14,A,
PP,Forest,4,PISE,6.5,11,A,
PP,Forest,4,PISE,3.2,8,A,
PP,Forest,4,PISE,2.2,6,A,
PP,Forest,4,PISE,3.9,12,A,
PP,Forest,4,MYCE,1.3,5,A,
PP,Forest,4,MYCE,1.6,7,A,
PP,Forest,4,PISE,4,13,A,
PP,Forest,4,PISE,2.6,8,A,
PP,Forest,4,MYCE,1.7,5,A,
PP,Forest,4,PISE,2.6,7,D,
PP,Forest,4,MYCE,1.8,3,D,
PP,Forest,4,MYCE,1,3,D,
PP,Forest,4,PISE,1.1,6,A,
PP,Forest,4,PISE,1,4,A,
PP,Forest,4,UNKN,1.6,6,D,
PP,Forest,4,NYBI,2.5,7,A,
PP,Forest,4,MYCE,1.2,4,A,
PP,Forest,4,PISE,10,16,A,
PP,Forest,4,PISE,2.7,9,A,
PP,Forest,4,PISE,3.7,9,A,
PP,Forest,4,PISE,3,10,A,
PP,Forest,4,PISE,5.8,11,A,
PP,Forest,4,MYCE,2.2,4,A,
PP,Forest,4,MYCE,2,4,A,
PP,Forest,4,MYCE,1.8,5,A,
PP,Forest,4,QUMI,1,5,A,
PP,Transition,2,PEPA,1.2,5,A,
PP,Transition,2,PEPA,1.4,4,A,
PP,Transition,2,BAHA,1,4,A,
PP,Transition,2,PISE,5.2,8,A,
PP,Transition,2,PISE,1.5,4,A,
PP,Transition,2,PISE,1,3,A,
PP,Transition,2,BAHA,1.6,4,D,
PP,Transition,2,BAHA,1.8,3,D,
PP,Transition,2,PISE,2.7,5,A,
PP,Transition,2,BAHA,3,4,A,
PP,Transition,2,BAHA,3.1,5,A,
PP,Transition,2,BAHA,1,4,A,
PP,Transition,2,BAHA,1.5,4,A,
PP,Transition,2,PISE,8,9,A,
PP,Transition,2,MYCE,1,3,A,
PP,Transition,2,PISE,3.5,4,A,
PP,Transition,2,PISE,2.4,4,A,
PP,Transition,2,MYCE,1.4,4,A,
PP,Transition,2,MYCE,1,4,A,
PP,Transition,2,PISE,1,4,A,
PP,Transition,2,PISE,1.5,4,A,
PP,Transition,2,PISE,1.5,4,A,
PP,Transition,2,PISE,1.3,4,A,
PP,Transition,2,PISE,2,4,A,
PP,Transition,2,PISE,3.6,6,A,
PP,Transition,2,MYCE,1.1,4,A,
PP,Transition,2,MYCE,1.8,4,A,
PP,Transition,2,MYCE,2.2,5,A,
PP,Transition,2,MYCE,1,3,A,
PP,Transition,2,PISE,1.6,4,A,
PP,Transition,2,PISE,1,4,A,
PP,Transition,2,MYCE,1,4,A,
PP,Transition,2,MYCE,2.5,5,A,
PP,Transition,2,PEPA,1.2,4,A,
PP,Transition,2,PEPA,1.9,5,A,
PP,Transition,2,UNKN,2.1,4,D,
PP,Transition,2,UNKN,2.8,4,D,
PP,Transition,2,PEPA,2.5,5,A,
PP,Transition,2,ACRU,3.9,7,A,
PP,Transition,2,MYCE,1.3,4,A,
PP,Transition,2,BAHA,2.5,6,A,
PP,Transition,2,BAHA,1.5,4,D,
PP,Transition,2,BAHA,1.6,4,A,
PP,Transition,2,BAHA,1.8,5,A,
PP,Transition,2,BAHA,1.9,3,D,
PP,Transition,2,PISE,1.7,3,A,
PP,Transition,2,MYCE,2.4,4,A,
PP,Transition,2,MYCE,2,4,A,
PP,Transition,2,PISE,6.6,9,A,
PP,Transition,2,PISE,9,13,A,
PP,Transition,2,PISE,3.5,4,A,
PP,Transition,2,MYCE,1.5,3,A,
PP,Transition,2,MYCE,1.5,3,A,
PP,Transition,2,MYCE,1,3,A,
PP,Transition,2,PISE,2.1,4,A,
PP,Transition,2,PISE,2.4,4,A,
PP,Transition,2,PISE,1.1,3,A,
PP,Transition,2,PISE,2,4,A,
PP,Transition,2,MYCE,1,3,A,
PP,Transition,2,PISE,1.2,4,A,
PP,Transition,2,PISE,1.9,4,A,
PP,Transition,2,PISE,1.6,4,A,
PP,Transition,2,PISE,2,4,A,
PP,Transition,2,MYCE,1.9,4,A,
PP,Transition,2,MYCE,1.9,5,A,
PP,Transition,2,PISE,3,6,A,
PP,Transition,2,PISE,1.9,5,A,
PP,Transition,2,PISE,3.6,7,A,
PP,Transition,2,MYCE,1,3,A,
PP,Transition,2,PISE,3.8,5,A,
PP,Transition,2,MYCE,1,5,A,
PP,Transition,4,PITA,2.3,5,A,
PP,Transition,4,PITA,2.3,6,A,
PP,Transition,4,PITA,2,5,A,
PP,Transition,4,MYCE,1.2,4,A,
PP,Transition,4,MYCE,2,5,A,
PP,Transition,4,PITA,2,3,A,
PP,Transition,4,PITA,2.4,5,A,
PP,Transition,4,PITA,1,4,A,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,MYCE,1,3,A,
PP,Transition,4,MYCE,1.5,4,A,
PP,Transition,4,BAHA,1.6,5,A,
PP,Transition,4,BAHA,1,4,A,
PP,Transition,4,PITA,11,12,A,
PP,Transition,4,UNKN,1.3,4,D,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,MYCE,1.8,5,A,
PP,Transition,4,BAHA,1,4,A,
PP,Transition,4,MYCE,2.2,5,A,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,PISE,1.2,5,A,
PP,Transition,4,PISE,1.3,4,A,
PP,Transition,4,PISE,3.3,6,A,
PP,Transition,4,BAHA,1,3,A,
PP,Transition,4,BAHA,1.2,3,A,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,MYCE,1.2,5,A,
PP,Transition,4,MYCE,1.1,3,A,
PP,Transition,4,PISE,1,3,A,
PP,Transition,4,PISE,3.2,5,A,
PP,Transition,4,MYCE,1,4,A,
PP,Transition,4,MYCE,1.2,4,A,
